url,id,title,released_year,runtime,genre,rate,description,directed_by,cast,votes
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_184,California Dreams,2017,83 min,Documentary,7.2,A journey into the hallucination of cinema.,Mike Ott,"Cory Zacharia,Mark Borchardt,Henning Gronkowski,Kevin Gilger",72
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_185,Something to Sing About,1937,93 min,"Comedy, Musical",6.4,"A New York bandleader journeys to Hollywood when he is offered a contract with a studio, but he is determined to do things his way and not theirs.",Victor Schertzinger,"James Cagney,Evelyn Daw,William Frawley,Mona Barrie",646
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_186,The Epic Journey of Dwayne 'The Rock' Johnson,2012,115 min,"Action, Biography, Sport",8,Finally...the Rock has come back to WWE and finally...the Rock's story is being told in its entirety! From growing up in a sports entertainment family to playing Division 1 NCAA football at...                 »,Kevin Dunn,"Dwayne Johnson,Brian Adams,Kurt Angle,Steve Austin",364
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_187,Hollywood Wives,1985,270 min,"Drama, Romance",6.6,"A three-part, six-hour adoptation of Jackie Collins' book about a group of very wealthy, attractive, snobbish women who are caught up in the low life and high society of Hollywood.",Candice Bergen,"Joanna Cassidy,Mary Crosby,Angie Dickinson,",218
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_188,It Happened in Hollywood,1937,67 min,"Comedy, Drama, Romance",6.3,"While hospitalized young Billy meets his silent movie idol Tim Bart but then the talkies came, destroying Bart's career. Now Bart must convince his young friend he is still a star.",Harry Lachman,"Richard Dix,Fay Wray,Victor Kilian,Charles Arnt",268
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_189,Shock Value,2014,91 min,"Comedy, Horror",5.6,Struggling 'B' movie Director blackmails a serial killer to be the star of his next film.,Douglas Rath,"Zak Hudson,Anthony Bravo,Janelle Odair,Michelle Campbell",486
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_190,A Decade Under the Influence,2003,138 min,Documentary,7.6,A documentary examining the decade of the 1970s as a turning point in American cinema. Some of today's best filmmakers interview the influential directors of that time.,Ted Demme,"Richard LaGravenese,Francis Ford Coppola,William Friedkin,Robert Altman",2359
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_191,The Sex Symbol,1974,74 min,"Biography, Drama",5.7,"A thinly disguised version of the life of Marilyn Monroe, detailing her ups and downs in life and how her erratic behavior contributes to her deteriorating career.",David Lowell Rich,"Connie Stevens,Shelley Winters,Jack Carter,William Castle",66
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_192,Hold Back the Dawn,1941,116 min,"Drama, Romance",7.5,"Stopped in Mexico by U.S. Immigration, Georges Iscovescu hopes to get into the country by marrying a citizen.",Mitchell Leisen,"Charles Boyer,Olivia de Havilland,Paulette Goddard,Victor Francen",1517
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_193,The Englishman's Boy,2008,,"Drama, Western",7.6,A movie producer in 1920s Hollywood tries to track down an elusive Western star for his next picture.,Alden Adair,"Ryland Alexander,Kent Allen,Tim Allen,",105
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_194,Abbott and Costello Meet the Keystone Kops,1955,80 min,Comedy,7,"Harry and Willie buy the Edison Movie Studio in the year 1912 from Joseph Gorman, a confidence man. They follow Gorman to Hollywood where, as stunt men, they find him directing movies as Sergei Trumanoff and stealing the studio payroll.",Charles Lamont,"Bud Abbott,Lou Costello,Fred Clark,Lynn Bari",1903
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_195,Sugar,2013,88 min,Drama,5.7,A 20-year-old homeless girl is suffering from post traumatic stress syndrome on the streets of Hollywood and Venice beach.,Rotimi Rainwater,"Shenae Grimes-Beech,Marshall Allman,Austin Williams,Will Peltz",325
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_196,Career,1959,105 min,Drama,7,"More than anything in the world, Sam Lawson wants to be a successful actor. Is he willing to sacrifice his wife, happiness and personal reputation to achieve his goal?",Joseph Anthony,"Dean Martin,Anthony Franciosa,Shirley MacLaine,Carolyn Jones",467
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_197,Follow the Boys,1944,122 min,"Comedy, Drama, Musical",6.1,"During World War II, all the studios put out ""all-star"" vehicles which featured virtually every star on the lot--often playing themselves--in musical numbers and comedy skits, and were ...                 »",A. Edward Sutherland,"John Rawlins,George Raft,Vera Zorina,Grace McDonald",331
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_198,Rampage: The Hillside Strangler Murders,2006,85 min,"Crime, Drama, Thriller",4.3,The notorious case of the Hillside Strangler is the basis for this startling thriller directed primarily with an over-used hand-held camera by  ( (2002)).Kenneth ...                 »,Chris Fisher,"Joleigh Fiore,Bret Roberts,Brittany Daniel,Joseph McKelheer",730
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_199,Gable and Lombard,1976,131 min,"Biography, Drama, Romance",5.1,A biography about the love affair between 1930s Hollywood superstars Clark Gable and Carole Lombard.,Sidney J. Furie,"James Brolin,Jill Clayburgh,Allen Garfield,Red Buttons",435
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_200,Monstrosity,1987,92 min,"Comedy, Horror",4.1,"A young man, whose girlfriend was killed by street thugs, builds a Golem which is then programed to go out and kill the thugs.",Andy Milligan,"Hal Borske,Carrie Anita,Michael Lunsford,Joe Balogh",98
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_201,Show People,1928,83 min,"Comedy, Romance",8.2,A young lady from Georgia goes to Hollywood in the hopes of becoming an actress.,King Vidor,"Marion Davies,William Haines,Dell Henderson,Paul Ralli",3090
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_202,The Hunted,2015,90 min,"Action, Comedy, Horror",6.6,Bob is coming to terms with his unsuccessful attempts at becoming an actor when he is bitten by a vampire named Susan - the daughter of a crazed vigilante slayer.,Robert Chapin,"Robert Chapin,Monique Ganderton,David Lain Baker,Gary Kasper",50
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_203,Jolson Sings Again,1949,96 min,"Biography, Music",6.9,"In this sequel to The Jolson Story, we pick up the singer's career just as he has returned to the stage after a premature retirement. But his wife has left him and the appeal of the ...                 »",Henry Levin,"Larry Parks,Barbara Hale,William Demarest,Ludwig Donath",514
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_204,The Comic,1969,94 min,"Drama, Comedy",6.7,Story of a brilliant silent-film comic whose talent is overshadowed by his ego.,Carl Reiner,"Dick Van Dyke,Michele Lee,Mickey Rooney,Cornel Wilde",515
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_205,True Confessions of a Hollywood Starlet,2008,87 min,"Comedy, Drama, Family",5.9,A young Hollywood starlet must adjust to a new small town life when she is sent to live with her aunt after a stint in rehab.,Tim Matheson,"JoJo,Ian Nelson,Louis Ferreira,Lynda Boyd",1311
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_206,Mansome,2012,82 min,Documentary,5.4,"A documentary that explores the question: In the age of manscaping, metrosexuals, and grooming products galore - what does it mean to be a man?",Morgan Spurlock,"Jason Bateman,Will Arnett,Morgan Spurlock,Zach Galifianakis",2711
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_207,My Forgotten Man,1993,95 min,"Biography, Drama",5.2,A biographical movie on the film star's early life before Hollywood fame.,Frank Howson,"Guy Pearce,Steven Berkoff,Claudia Karvan,John Savage",253
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_208,Mayor of the Sunset Strip,2003,94 min,"Documentary, Biography, Music",7,"A look at the history of fame in the world through the eyes of pop star impresario, .",George Hickenlooper,"Rodney Bingenheimer,David Bowie,Joey Ramone,Exene Cervenka",1357
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_209,Grace Kelly,1983,100 min,"Biography, Drama",6.1,The fairy tale story of the actress who became a princess is told in this biography that traces her rise from Philadelphia socialite to Hollywood movie star.,Anthony Page,"Cheryl Ladd,Lloyd Bridges,Diane Ladd,Alejandro Rey",281
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_210,Honolulu,1939,83 min,"Comedy, Musical, Romance",6.7,"Wanting a break from his overzealous fans, a famous movie star hires a Hawaiian plantation owner to switch places with him for a few weeks.",Edward Buzzell,"Eleanor Powell,Robert Young,George Burns,Gracie Allen",444
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_211,The Glitter Dome,1984,94 min,"Comedy, Crime, Drama",5.7,"In this seedy neo-noire tale, two Hollywood homicide cops investigating a movie mogul's murder stumble upon a child-pornography ring.",Stuart Margolin,"James Garner,Margot Kidder,John Lithgow,John Marley",260
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_212,This Is Elvis,1981,110 min,"Biography, Music",7.5,"The life and career of Elvis Presley are chronicled in home movies, concert footage, and dramatizations. Subjects include early performances, army service, Ed Sullivan Show appearance, marriage, 1968 comeback, health decline and death.",Malcolm Leo,"Andrew Solt,Elvis Presley,David Scott,Paul Boensch III",974
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_213,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",2003,119 min,Documentary,7.5,"A look at 1970s Hollywood when it was known as New Hollywood, and the director was the star of the movie.",Kenneth Bowser,"Martin Scorsese,Dennis Hopper,Peter Bogdanovich,Sam Peckinpah",2434
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_214,W.C. Fields and Me,1976,111 min,"Biography, Drama",6.1,"W.C. Fields is an American original, the curmudgeonly master of wit and good, mean fun.",Arthur Hiller,"Rod Steiger,Valerie Perrine,John Marley,Jack Cassidy",397
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_215,Haywire,1980,200 min,"Biography, Drama",7,"Based on autobiography of , daughter of famous Broadway producer  and actress , who grows up in the glamorous, cruel and emotionally unstable world of her parents.",Michael Tuchner,"Lee Remick,Jason Robards,Deborah Raffin,Dianne Hull",90
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_216,The Youngest Profession,1943,82 min,"Comedy, Romance",6.1,"Joan Lyons and her friend Patricia Drew are autograph hounds spending most of their day bumping into, and having tea, with the likes of Greer Garson and Walter Pidgeon. Based on ...                 »",Edward Buzzell,"Virginia Weidler,Edward Arnold,John Carroll,Ann Ayars",293
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_217,Hollywood,1980,60 min,"Documentary, History",9.2,The definitive documentary about the American silent film industry.,James Mason,"Viola Dana,Byron Haskin,Colleen Moore,",594
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_218,The Dying Gaul,2005,92 min,"Drama, Romance",6.5,A grief-stricken screenwriter unknowingly enters a three-way relationship with a woman and her film executive husband - to chilling results.,Craig Lucas,"Peter Sarsgaard,Campbell Scott,Patricia Clarkson,Ryan Miller",2206
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_219,"Goodbye, Norma Jean",1976,95 min,"Biography, Drama",2.7,"Aspiring actress Norma Jean Baker lives in squalor in the early '40s as she works at the munitions plant and dreams of being a movie star. Abused as a child and an adult, she lacks ...                 »",Larry Buchanan,"Misty Rowe,Terence Locke,Patch Mackenzie,Preston Hanson",235
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_220,White Hot: The Mysterious Murder of Thelma Todd,1991,94 min,Drama,6.5,"Based on the book Hot Toddy, by Andy Edmunds, this made-for-TV movie revolves around the mysterious death of '30s film star Thelma Todd (Loni Anderson).",Paul Wendkos,"Loni Anderson,Maryedith Burrell,Robert Davi,Paul Dooley",115
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_221,Star Spangled Rhythm,1942,99 min,"Comedy, Musical",6.8,A Paramount Studios security guard who was a major actor during the silent film era must carry out the illusion that he is still a big deal when his sailor son comes to visit.,George Marshall,"A. Edward Sutherland,Bing Crosby,Bob Hope,Fred MacMurray",430
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_222,The Sinister Urge,1960,71 min,"Crime, Drama, Thriller",2.4,A flunky for a porno movie ring starts murdering the smut films' lead actresses.,Edward D. Wood Jr.,"Kenne Duncan,Duke Moore,Jean Fontaine,Carl Anthony",1194
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_223,Hollywood Hot Tubs,1984,103 min,Comedy,4.1,"A teen and his friends get into trouble for vandalizing the Hollywood sign, and rather than going to prison he opts to work for his uncle's hot tub repair company. The sleazy salesman drums...                 »",Chuck Vincent,"Paul Gunning,Donna McDaniel,Michael Andrew,Stafford Morgan",311
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_224,The Wager,2007,82 min,Drama,5.4,"When the life of mega film star, Michael Steele (Travis), is destroyed right before the most important day of his life, his faith is put to the ultimate test.",Judson Pearce Morgan,"Randy Travis,Jude Ciccolella,Nancy Stafford,Nancy Valen",305
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_225,Lady Killer,1933,76 min,"Comedy, Crime",7,"A former gangster makes it big in Hollywood, but his old life catches up with him.",Roy Del Ruth,"James Cagney,Mae Clarke,Margaret Lindsay,Leslie Fenton",1343
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_226,Just Write,1997,102 min,"Comedy, Romance",6.4,A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.,Andrew Gallerani,"Sherilyn Fenn,Jeremy Piven,JoBeth Williams,Wallace Shawn",909
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_227,"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",2009,96 min,"Documentary, Horror",7.2,"An exploration of the appeal of horror films, with interviews of many legendary directors in the genre.",Andrew Monument,"Lance Henriksen,Larry Cohen,Joe Dante,John Carpenter",2302
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_228,Harold and Lillian: A Hollywood Love Story,2015,94 min,"Documentary, Biography",7.9,"Harold and Lillian eloped to Hollywood in 1947, where they became the film industry's secret weapons. Nobody talked about them, but everybody wanted them. Theirs is the greatest story never told-until now.",Daniel Raim,"Lillian Michelson,Harold Michelson,Bill Krohn,Stuart Cornfeld",339
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_229,Noir,,,"Horror, Thriller",,Welcome to the dark underworld of Hollywood's Golden Age where monsters really do exist.,Gregory J. Bradley,"Lee Anthony Smith,Andrew James Jones,Thessa Mloe,Rick Almada",0
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_230,The Last Producer,2000,90 min,"Comedy, Drama",4.5,An old-time mogul struggles to reenter the club where power and money make the rules.,Burt Reynolds,"Sean Astin,David Atkinson,Leslie Bega,Benjamin Bratt",253
